Issue key,Issue id,Summary,Assignee,Assignee Id,Description
TCON-3365,61111,MI/PIP- Vote date and time stamp is not getting updated,Vaishali Chhimwal,712020:dd1cfe47-d9c3-481b-8aed-e86bf95fd550,"Issue 1:  Vote date and time stamp is not getting updated

*Given* I am a Clinician or MDA user 

*And* have already added my vote against the application

*I want* to be able to edit the vote recorded against the application at any time up until an Application Status has been entered

*And* have the vote date and time stamp updated accordingly

*And* have the vote tally reflect the change in vote

*And* have a log of my prior vote recorded against the application 

*Actual*- Vote date and time stamp is not getting updated



Issue 2: Clinicians able to view attachments against the Policy. This will be a single PDF document which will include any documents uploaded as part of the application submission, and an Application Summary which will pull relevant data from the application fields.- Not working



*Policy no.-MI6281Q2024*"
TCON-3396,61147,Medical Indemnity-Gender variation is getting applied on endorse,Umadevi,712020:c31d08eb-4e7e-4ca0-9c3c-323356851b54,"Policy# MI003703

# Create a policy with policy period 1/7/23 – 30/06/24.
# Create renewal.
# Create endorse and Update Qualification details, Gender and DOB 
# Navigate to Pricing screen Indemnity section and verify Gender variation.

*Expected:-*

No recalculation of Uni, Gender or Age variation where the transaction type is Endorse

*Actual-*

Recalculating Gender in endorse transaction.

MI003703

Renewal

!image-20241101-115436.png|width=1019,height=349,alt=""image-20241101-115436.png""!

Endorse

!image-20241101-115525.png|width=987,height=394,alt=""image-20241101-115525.png""!

Requirement for reference

!image-20241101-115617.png|width=1010,height=241,alt=""image-20241101-115617.png""!"
TCON-3725,61620,"MI/PIP- ‘Approved’ by field is showing as blank, when user who has authority to approve is adding the endorsments and manual adjustment ",Vaishali Chhimwal,712020:dd1cfe47-d9c3-481b-8aed-e86bf95fd550,"# Access the MDA test URL.
# Login as Agent (Access Member Service user).
# Commit Practice NB and Initiate Endorsement transaction
# Add endorsments and manual adjustment

*Expected*- ‘Approved’ by field should not be blank

*Actual*-  ‘Approved’ by field is showing as blank

*Policy  number- PI004286*

!image-20241202-115526.png|width=1702,height=851,alt=""image-20241202-115526.png""!



!image-20241202-115546.png|width=1335,height=716,alt=""image-20241202-115546.png""!"
TCON-3830,61849,MI - Getting Complete an Application button in Renew transaction,Harshal Dighorikar,712020:73d2ecd6-c3ec-41f1-a6f2-f889a77f4fd9,"Policy# *MI100764*

Steps: -

# Access the MDA test URL.
# Search NB MI in force policy and initiate Renew transaction.
# Verify Complete an application button & UW-Claim screen.

!image-20241212-042406.png|width=1279,height=579,alt=""image-20241212-042406.png""!

*Expected: -* Complete an application button should not be available in Renew transaction.

*Actual: -* Complete and application button available on Renew transaction"
TCON-3901,61996,Medical Indemnity-In Renewal FYS/Intern should rollover to PGY2,Umadevi,712020:c31d08eb-4e7e-4ca0-9c3c-323356851b54,"Policy# MI103318

1.Create a medical policy with policy period 01/07/2022 to 30/06/2023, Category student and graduation date with in 6 months
2-Initiate Renew
3-Category Rolls over to FYS/Intern with specialty ""Student.""
4-Initiate Renew and verify category.

*Expected:-*

FYS/Intern should rollover to PGY2

*Actual-*

FYS/Intern is not getting rollover to PGY2

NB-

!image-20241219-100446.png|width=958,height=160,alt=""image-20241219-100446.png""!

!image-20241219-100113.png|width=1183,height=118,alt=""image-20241219-100113.png""!

Renewal 1-

!image-20241219-100401.png|width=961,height=178,alt=""image-20241219-100401.png""!



!image-20241219-100209.png|width=1220,height=116,alt=""image-20241219-100209.png""!

Renewal2-



!image-20241219-100259.png|width=1096,height=192,alt=""image-20241219-100259.png""!



!image-20241219-100321.png|width=1199,height=123,alt=""image-20241219-100321.png""!"
TCON-3946,62110,MI/PIP - Day 1 Rating bulk testing failed records,Ijaj Fakir,712020:d474e18e-4037-43e2-b170-e58192b30a73,"Failed records for MI and PIP in bulk testing



|Record No|Reason|
|1874|Retro University Unknown Unknown Issue|
|1927|Age|
|1931|Age|
|1936|Age|
|1950|Age|
|1954|Age|
|1956|Age|
|1966|Age|
|1971|Age|
|1979|Age|
|1981|Age|
|1982|Age|
|1987|Age|
|1992|Age|
|1996|Age|
|1999|Retro University Unknown Unknown Issue|
|2000|Retro University Unknown Unknown Issue|

|Record No.|Issue  Type |Description|
|33|Data Issue|Consultant position not available on UI|
|64|Data Issue|nan -Staff Type is not available on UI|
|99|Data Issue|Assistant position is not available on UI|
|169|Data Issue|Associate position is not available on UI|
|227|Data Issue|Contractor position not available on UI|
|486|Output Issue|CMYear should be calculated on policy effective date |
|487|Output Issue|CMYear should be calculated on policy effective date |
|491|Output Issue|CMYear should be calculated on policy effective date |

Expected : Above mentioned records (17 Medical and 8 Practice) should match output file (Medical_BulkTesting_sent12.12.24 and Practice_BulkTesting_sent04.10.24).

Actual : Above mentioned records (17 Medical and 8 Practice) not matching provided output file (Medical_BulkTesting_sent12.12.24 and Practice_BulkTesting_sent04.10.24).

File location : 

[Medical_BulkTesting_sent12.12.24.xlsm|https://nationalmda.sharepoint.com/:x:/r/sites/Pricing/Shared%20Documents/General/Core%20Insurance/3.%20Testing/Bulk%20Testing%20Scenarios/Medical_BulkTesting_sent12.12.24.xlsm?d=w318e3d92f3a9423ea5dcd1d7d4bc67af&csf=1&web=1&e=MF15BS&xsdata=MDV8MDJ8SWphai5GYWtpckBjb2ZvcmdlLmNvbXw5NTk1ZDIzMzM4OGE0N2ZiNTIyOTA4ZGQyM2RjZDU5Y3xiNzI3YTUzMGEwZDU0ZmI4YmQ0MGQ4Zjk3NjNlOTdkYnwwfDB8NjM4NzA2MTU2ODEzMjY5ODU3fFVua25vd258VFdGcGJHWnNiM2Q4ZXlKRmJYQjBlVTFoY0draU9uUnlkV1VzSWxZaU9pSXdMakF1TURBd01DSXNJbEFpT2lKWGFXNHpNaUlzSWtGT0lqb2lUV0ZwYkNJc0lsZFVJam95ZlE9PXwwfHx8&sdata=N3p5Wm5oaVdxbFFBV3F5cUlpd1B1K2haMkh5RFNKUXoyMFArNU5IVHQ2az0%3d]

[Practice_BulkTesting_sent04.10.24.xlsx|https://nationalmda.sharepoint.com/:x:/r/sites/Pricing/Shared%20Documents/General/Core%20Insurance/3.%20Testing/Bulk%20Testing%20Scenarios/Practice_BulkTesting_sent04.10.24.xlsx?d=wbbb76cd7172240529ae4ffdf011f785a&csf=1&web=1&e=RveuDN&xsdata=MDV8MDJ8SWphai5GYWtpckBjb2ZvcmdlLmNvbXw5NTk1ZDIzMzM4OGE0N2ZiNTIyOTA4ZGQyM2RjZDU5Y3xiNzI3YTUzMGEwZDU0ZmI4YmQ0MGQ4Zjk3NjNlOTdkYnwwfDB8NjM4NzA2MTU2ODEzMjg0NDgzfFVua25vd258VFdGcGJHWnNiM2Q4ZXlKRmJYQjBlVTFoY0draU9uUnlkV1VzSWxZaU9pSXdMakF1TURBd01DSXNJbEFpT2lKWGFXNHpNaUlzSWtGT0lqb2lUV0ZwYkNJc0lsZFVJam95ZlE9PXwwfHx8&sdata=VEI4eG1IMFBFaDNoQmRQMUw5b0p4N042bzBZblNPQzhTcWg1dkN2QlJ3ND0%3d]"
TCON-3988,62154,"MI- Seeing two institutions in Policy Term, Qualification & Registration page",Ramakrishna,712020:5dbcb160-046c-4650-a81d-d23b26f6def0,"Policy# *MI25999Q2024*

*Test Steeps*

Env: PAD QA

* Access the MDA test URL.
* Provide valid credentials and click on submit button. 
* Click on New Quote
* Select Package Type as Medical and submit.
* Navigate to Policy Term, Qualification & Registration page.

*Expected: -* Only one Institution name field should be displayed

*Actual:* Duplicate Institution name is displayed



!image-20250102-072417.png|width=1227,height=507,alt=""image-20250102-072417.png""!"
TCON-3992,62158,"MI - able to select the Year in the field Year Awarded in the Qualification section in (""YYYY"") format.",Prateek Bharti,712020:5d1d2e6c-5690-4273-b0b9-2707c33f301c,"h3. *Environment* : QA

*Quote number :* PI3321Q2024

*Steps :* 1*.*Create Medical policy. 

            2. Navigate to policy term, qualification, registration page.

            3. Add year awarded in qualification.

*Actual* *result* : Able to select the Year in the field Year Awarded in the Qualification section but in MM/YYYY format

*Expected* *Result* : Able to select the Year in the field Year Awarded in the Qualification section in YYYY format."
TCON-4000,62170,MI - AMC assessment heading and dynamic question not available,Prateek Bharti,712020:5d1d2e6c-5690-4273-b0b9-2707c33f301c,"h3. *Environment* : QA

*Quote number :* MI103550

*Steps :* 1*.*Create Medical policy. 

            2. Navigate to policy term, qualification, registration page.

            

*Actual* *result* : AMC Assessment or Recognition program on the AMC Assessment or Recognition section , and dynamic question is not visible.

*Expected* *Result* : AMC Assessment or Recognition program on the AMC Assessment or Recognition section , and dynamic question is should visible."
TCON-4030,62209,Medical Indemnity- Topp is not getting removed if  remove ToPP is checked,Umadevi,712020:c31d08eb-4e7e-4ca0-9c3c-323356851b54,"Policy# MI26355Q2025

1.Create a medical practicing policy with policy period 01/07/2023 to 30/06/2024
2-Add TOPP in specialty screen.

3-Navigate to rating input screen and check remove Topp pricing
4-Navigate to Specialty screen and verify TOPP

*Expected:-*

Topp should get removed in Specialty screen

Actual-

Topp is not getting removed in Specialty screen



!image-20250107-045451.png|width=822,height=467,alt=""image-20250107-045451.png""!





!image-20250107-045615.png|width=1194,height=261,alt=""image-20250107-045615.png""!"
TCON-4071,62297,Medical Indemnity-Task body is incorrect for adding/amending manual adjustment ,Harshal Dighorikar,712020:73d2ecd6-c3ec-41f1-a6f2-f889a77f4fd9,"Policy# *26468Q2025*

# Access the MDA test URL.
# Login as agent.
# Select package type as Medical and navigate to pricing screen.
# In rating input tab select manual adjustment with reason premium consideration 
# click on Refer button.
# Verify Task and task body

*Expected:-*

Task body-to be pulled from [comments] field for the given manual adjustment. 

*Actual-*

Manual Adjustment premium consideration for approval, Please Review.NB-



!image-20250109-131012.png|width=1092,height=532,alt=""image-20250109-131012.png""!"
